timestamp,side,price,quantity,signed_quantity,fee,p_fill,distance_ticks,mid_price,inventory_before_bucket,inventory_after_bucket,cash_before_bucket,cash_after_bucket,is_terminal_unwind
2026-09-04 03:25:33.412265+00:00,buy,80838.53,0.001,0.001,0.016167706,0.024833192397490482,854.5000000012806,80847.07500000001,0.003,0.004,-243.76853730399984,-324.62323500999986,False
2026-09-04 03:25:44.423398+00:00,sell,80855.62,0.001,-0.001,0.016171124000000002,0.024833192397574293,854.4999999983702,80847.07500000001,0.004,0.003,-324.62323500999986,-243.78378613399985,False
2026-09-04 03:26:12.440089+00:00,sell,80850.54000000001,0.001,-0.001,0.016170108000000002,0.024862006494310484,853.5000000003492,80842.005,0.003,0.002,-243.78378613399985,-162.94941624199984,False
2026-09-04 03:26:54.460780+00:00,buy,80833.46,0.001,0.001,0.016166692000000003,0.02483319239753239,854.4999999998254,80842.005,0.002,0.003,-162.94941624199984,-243.79904293399983,False
2026-09-04 03:27:14.472406+00:00,buy,80876.91,0.001,0.001,0.016175382000000002,0.024862006494310484,853.5000000003492,80885.445,0.003,0.004,-243.79904293399983,-324.69212831599987,False
2026-09-04 03:27:18.475589+00:00,sell,80893.99,0.001,-0.001,0.016178798,0.02483319239753239,854.4999999998254,80885.445,0.004,0.003,-324.69212831599987,-243.81431711399986,False
2026-09-04 03:27:28.482047+00:00,sell,80893.98,0.001,-0.001,0.016178796000000002,0.024862006494352443,853.499999998894,80885.445,0.003,0.002,-243.81431711399986,-162.93651590999986,False
2026-09-04 03:27:29.484126+00:00,buy,80876.90000000001,0.001,0.001,0.016175380000000003,0.02483319239753239,854.4999999998254,80885.445,0.002,0.003,-162.93651590999986,-243.82959128999988,False
2026-09-04 03:27:53.493720+00:00,sell,80893.98,0.001,-0.001,0.016178796000000002,0.024862006494352443,853.499999998894,80885.445,0.003,0.002,-243.82959128999988,-162.9517900859999,False
2026-09-04 03:27:54.496485+00:00,sell,80893.98,0.001,-0.001,0.016178796000000002,0.024862006494352443,853.499999998894,80885.445,0.002,0.001,-162.9517900859999,-82.07398888199991,False
2026-09-04 03:28:08.512072+00:00,sell,80893.99,0.001,-0.001,0.016178798,0.02483319239753239,854.4999999998254,80885.445,0.001,0.0,-82.07398888199991,-1.1961776799999058,False
2026-09-04 03:29:29.545727+00:00,buy,80833.46,0.001,0.001,0.016166692000000003,0.02483319239753239,854.4999999998254,80842.005,0.0,0.001,-1.1961776799999058,-82.0458043719999,False
2026-09-04 03:29:49.563362+00:00,buy,80833.46,0.001,0.001,0.016166692000000003,0.02483319239753239,854.4999999998254,80842.005,0.001,0.002,-82.0458043719999,-162.89543106399992,False
2026-09-04 03:29:52.561088+00:00,buy,80833.46,0.001,0.001,0.016166692000000003,0.02483319239753239,854.4999999998254,80842.005,0.002,0.003,-162.89543106399992,-243.74505775599994,False
2026-09-04 03:30:23.576815+00:00,buy,80860.18000000001,0.001,0.001,0.016172036000000004,0.02483319239753239,854.4999999998254,80868.725,0.003,0.004,-243.74505775599994,-324.62140979199995,False
2026-09-04 03:30:35.583840+00:00,sell,80868.36,0.001,-0.001,0.016173672,0.024862006494352443,853.499999998894,80859.82500000001,0.004,0.003,-324.62140979199995,-243.76922346399994,False
2026-09-04 03:30:59.595357+00:00,sell,80844.55,0.001,-0.001,0.01616891,0.02483319239753239,854.4999999998254,80836.005,0.003,0.002,-243.76922346399994,-162.94084237399994,False
2026-09-04 03:31:06.600982+00:00,sell,80845.85,0.001,-0.001,0.016169170000000004,0.024833192397490482,854.5000000012806,80837.305,0.002,0.001,-162.94084237399994,-82.11116154399993,False
2026-09-04 03:31:15.611910+00:00,buy,80833.46,0.001,0.001,0.016166692000000003,0.02483319239753239,854.4999999998254,80842.005,0.001,0.002,-82.11116154399993,-162.96078823599993,False
2026-09-04 03:31:35.628971+00:00,sell,80865.7,0.001,-0.001,0.016173140000000003,0.024862006494352443,853.499999998894,80857.16500000001,0.002,0.001,-162.96078823599993,-82.11126137599993,False
2026-09-04 03:31:38.616792+00:00,buy,80848.62,0.001,0.001,0.016169724,0.024833192397490482,854.5000000012806,80857.16500000001,0.001,0.002,-82.11126137599993,-162.97605109999992,False
2026-09-04 03:33:14.670405+00:00,sell,80865.03,0.001,-0.001,0.016173006,0.024862006494310484,853.5000000003492,80856.495,0.002,0.001,-162.97605109999992,-82.12719410599992,False
